ra,dec,vmag,colour
318.6199588,10.00771855,4.47,FFFFFFFF
234.1231331,10.0104549,5.26,FFFFFFFF
63.65099178,10.01143911,5.22,FFFFFFFF
197.3017599,10.02246786,5.79,FFFFFFFF
131.1876859,10.08171256,5.63,FFFFFFFF
309.7816354,10.08615196,5.07,FFFFFFFF
213.7119272,10.1010097,5.29,FFFFFFFF
41.23488901,10.11421979,4.27,FFFFFFFF
317.5852962,10.13194861,4.70,FFFFFFFF
73.7237672,10.15114511,4.64,FFFFFFFF
68.91347315,10.16091706,4.25,FFFFFFFF
253.5020974,10.16544339,4.39,FFFFFFFF
190.4708648,10.23584294,4.88,FFFFFFFF
83.80516163,10.24010204,5.60,FFFFFFFF
183.3583103,10.26236039,5.85,FFFFFFFF
355.843152,10.33150851,5.09,FFFFFFFF
297.756251,10.4160539,5.12,FFFFFFFF
170.9807033,10.52969772,4.00,FFFFFFFF
233.7007926,10.53885916,3.80,FFFFFFFF
162.3143026,10.54526139,5.32,FFFFFFFF
258.1158573,10.58522897,5.32,FFFFFFFF
36.20435282,10.61059804,5.48,FFFFFFFF
296.5648757,10.61326869,2.72,FFFFFFFF
136.9367682,10.66821521,5.23,FFFFFFFF
204.8945179,10.74630126,5.57,FFFFFFFF
116.5675795,10.76831128,5.25,FFFFFFFF
202.3043177,10.81839609,5.65,FFFFFFFF
340.3653118,10.83139111,3.41,FFFFFFFF
314.608179,10.8393695,5.51,FFFFFFFF
259.6541066,10.86471277,5.03,FFFFFFFF
45.18372171,10.87047197,5.93,FFFFFFFF
358.1546575,10.94732837,5.30,FFFFFFFF
105.9086381,10.95184577,5.14,FFFFFFFF
195.5448356,10.95910186,2.85,FFFFFFFF
84.2681311,11.03504389,5.97,FFFFFFFF
27.71672491,11.0434459,5.92,FFFFFFFF
348.3604518,11.06501583,5.85,FFFFFFFF
286.7441805,11.07130501,5.07,FFFFFFFF
57.06771677,11.14336637,5.08,FFFFFFFF
2.50910252,11.14580908,5.54,FFFFFFFF
71.10737323,11.14616933,5.39,FFFFFFFF
319.7167217,11.20333527,5.97,FFFFFFFF
66.86987518,11.21233208,5.87,FFFFFFFF
294.2185293,11.27319815,5.98,FFFFFFFF
142.9866346,11.3000307,4.99,FFFFFFFF
308.3031866,11.30333217,4.03,FFFFFFFF
198.6301787,11.33178469,5.64,FFFFFFFF
52.60198294,11.33648129,5.14,FFFFFFFF
79.01724675,11.34136954,5.52,FFFFFFFF
309.454567,11.37769664,5.42,FFFFFFFF
330.8292589,11.38655605,5.83,FFFFFFFF
299.0593029,11.42370978,5.28,FFFFFFFF
73.69544409,11.42597336,5.18,FFFFFFFF
171.2457783,11.43030968,5.80,FFFFFFFF
248.1516594,11.48823391,4.84,FFFFFFFF
89.20578119,11.52119572,5.89,FFFFFFFF
97.9512018,11.5443434,5.22,FFFFFFFF
198.137298,11.55617035,5.76,FFFFFFFF
289.4541601,11.59539126,5.28,FFFFFFFF
332.6560847,11.6246717,5.78,FFFFFFFF
133.9814837,11.62605826,5.44,FFFFFFFF
220.4317314,11.66093526,5.55,FFFFFFFF
111.2424546,11.66955984,5.37,FFFFFFFF
71.50708664,11.70560822,5.35,FFFFFFFF
344.7991568,11.72894102,5.76,FFFFFFFF
146.5972379,11.81000106,5.67,FFFFFFFF
297.1752002,11.81592014,5.75,FFFFFFFF
295.641697,11.8266084,5.28,FFFFFFFF
134.6216541,11.85777198,4.26,FFFFFFFF
47.6615639,11.87269252,5.97,FFFFFFFF
291.2407096,11.94285122,5.17,FFFFFFFF
152.0935808,11.96719513,1.36,FFFFFFFF
11.75594336,11.97393464,5.51,FFFFFFFF
112.4490921,12.00661101,4.55,FFFFFFFF
275.6471384,12.02964433,5.99,FFFFFFFF
329.2349533,12.07652564,5.54,FFFFFFFF
131.7335708,12.11007629,5.89,FFFFFFFF
108.6360431,12.11586588,5.71,FFFFFFFF
24.27483902,12.14151058,5.54,FFFFFFFF
341.672673,12.17408381,4.20,FFFFFFFF
70.01424281,12.19764088,5.45,FFFFFFFF
335.3794638,12.20517262,4.82,FFFFFFFF
94.11070845,12.2717103,5.04,FFFFFFFF
350.7689882,12.3139519,5.09,FFFFFFFF
289.9139397,12.37463918,5.53,FFFFFFFF
149.5557954,12.44483936,5.26,FFFFFFFF
41.23961417,12.44596709,5.17,FFFFFFFF
39.1572862,12.44784628,5.64,FFFFFFFF
60.17008591,12.49037571,3.41,FFFFFFFF
69.53917371,12.51087423,4.27,FFFFFFFF
93.93735931,12.55107067,5.44,FFFFFFFF
263.7333532,12.56057584,2.08,FFFFFFFF
313.9106382,12.56850687,5.54,FFFFFFFF
87.38726446,12.65136584,4.89,FFFFFFFF
126.6831245,12.65486252,5.56,FFFFFFFF
130.8013968,12.6808708,5.62,FFFFFFFF
256.3444175,12.74085469,4.89,FFFFFFFF
352.2885846,12.76049243,4.54,FFFFFFFF
89.72184012,12.80825741,5.70,FFFFFFFF
235.4474656,12.84753869,5.34,FFFFFFFF
101.3226398,12.89605513,3.35,FFFFFFFF
52.71819576,12.93668186,4.14,FFFFFFFF
213.5222158,12.95957667,5.53,FFFFFFFF
99.94885571,12.98280259,5.99,FFFFFFFF
214.8175704,13.00437724,5.41,FFFFFFFF
291.6005272,13.02365808,5.76,FFFFFFFF
308.4874869,13.02720146,5.39,FFFFFFFF
67.20875444,13.04763905,5.02,FFFFFFFF
121.2687908,13.11837053,5.14,FFFFFFFF
330.272146,13.11996136,5.61,FFFFFFFF
103.6608077,13.17801628,4.73,FFFFFFFF
46.59869819,13.18740263,5.64,FFFFFFFF
100.9970586,13.22814319,4.49,FFFFFFFF
252.394476,13.2611997,5.91,FFFFFFFF
168.9662367,13.30759308,5.31,FFFFFFFF
309.6832697,13.31512567,5.69,FFFFFFFF
1.42473238,13.39628227,5.55,FFFFFFFF
62.25650273,13.39829829,5.94,FFFFFFFF
102.6062492,13.41319516,5.68,FFFFFFFF
30.6461577,13.47672808,5.97,FFFFFFFF
115.4661181,13.48051383,5.79,FFFFFFFF
74.09300449,13.51457755,4.06,FFFFFFFF
220.1765016,13.53436103,5.93,FFFFFFFF
305.0007967,13.54810109,5.96,FFFFFFFF
255.9138119,13.60542885,5.91,FFFFFFFF
284.7738702,13.62254853,5.27,FFFFFFFF
199.3150974,13.67564684,5.33,FFFFFFFF
313.902829,13.72156383,5.19,FFFFFFFF
67.65541066,13.72445018,5.40,FFFFFFFF
220.2871682,13.72833113,3.78,FFFFFFFF
154.1697967,13.72837138,5.42,FFFFFFFF
202.1081267,13.78018777,4.97,FFFFFFFF
237.0554655,13.78933425,5.98,FFFFFFFF
295.2730345,13.81570826,5.98,FFFFFFFF
93.78523916,13.85107261,5.91,FFFFFFFF
286.3525518,13.86370983,2.99,FFFFFFFF
86.92877017,13.89963175,5.28,FFFFFFFF
284.6955147,13.90677273,5.91,FFFFFFFF
145.932923,14.02170696,5.36,FFFFFFFF
246.3538732,14.03341514,4.57,FFFFFFFF
64.99014508,14.03524954,5.58,FFFFFFFF
65.51437351,14.07725051,5.72,FFFFFFFF
255.7827333,14.0921003,4.97,FFFFFFFF
236.8223009,14.11527157,5.71,FFFFFFFF
192.2258173,14.12263297,5.71,FFFFFFFF
158.04916,14.13720956,5.43,FFFFFFFF
98.40072046,14.15537477,5.57,FFFFFFFF
88.09292572,14.17179382,5.60,FFFFFFFF
161.6056368,14.19480263,5.49,FFFFFFFF
115.5134131,14.20852972,5.55,FFFFFFFF
92.98498656,14.20881425,4.45,FFFFFFFF
127.1556155,14.21085416,5.94,FFFFFFFF
73.13318214,14.25077828,4.71,FFFFFFFF
177.1615444,14.28419729,5.90,FFFFFFFF
83.4761883,14.30559209,5.60,FFFFFFFF
87.62043148,14.30569894,5.54,FFFFFFFF
258.6619269,14.39025314,2.78,FFFFFFFF
239.3110195,14.41426805,5.54,FFFFFFFF
224.0551584,14.44626586,5.90,FFFFFFFF
86.80478979,14.48842452,5.72,FFFFFFFF
340.4891611,14.51644444,5.92,FFFFFFFF
289.1115943,14.54461509,5.65,FFFFFFFF
340.2188263,14.54886051,5.72,FFFFFFFF
177.2661598,14.57233687,2.14,FFFFFFFF
309.3869573,14.59520289,3.64,FFFFFFFF
292.3421838,14.59607671,5.57,FFFFFFFF
95.0176158,14.65116899,5.67,FFFFFFFF
308.8271174,14.67418482,4.64,FFFFFFFF
66.65156991,14.71385764,4.69,FFFFFFFF
67.0972362,14.74102599,5.90,FFFFFFFF
91.89300774,14.76852318,4.42,FFFFFFFF
326.1299602,14.77221491,5.96,FFFFFFFF
68.46189659,14.84448749,4.65,FFFFFFFF
184.0009789,14.89914477,5.09,FFFFFFFF
138.8078196,14.9415367,5.36,FFFFFFFF
16.27229777,14.94600386,5.64,FFFFFFFF
73.95898357,15.04030639,5.79,FFFFFFFF
284.9057884,15.06847757,4.02,FFFFFFFF
310.8647738,15.07468224,4.43,FFFFFFFF
42.87319979,15.08212726,5.52,FFFFFFFF
288.8337071,15.08367864,5.58,FFFFFFFF
65.15101968,15.09550358,5.26,FFFFFFFF
221.5249887,15.13174102,5.78,FFFFFFFF
3.30895828,15.18361593,2.83,FFFFFFFF
303.5691067,15.19746767,4.94,FFFFFFFF
346.1900702,15.20536786,2.49,FFFFFFFF
9.19713232,15.23175994,5.89,FFFFFFFF
214.3685109,15.26336094,5.84,FFFFFFFF
33.26352181,15.27991044,5.72,FFFFFFFF
41.13737997,15.31189952,5.78,FFFFFFFF
134.3121373,15.32271727,5.22,FFFFFFFF
105.5728766,15.33606893,5.78,FFFFFFFF
22.87080776,15.34583101,3.62,FFFFFFFF
82.60905551,15.3605429,5.93,FFFFFFFF
76.1422432,15.40418059,4.65,FFFFFFFF
172.4244271,15.4133855,5.74,FFFFFFFF
236.5467288,15.42192602,3.65,FFFFFFFF
231.4475215,15.42805438,5.16,FFFFFFFF
168.5601704,15.4297631,3.33,FFFFFFFF
11.63740001,15.47561194,5.36,FFFFFFFF
134.3965127,15.58123453,5.68,FFFFFFFF
77.42483084,15.59727157,4.81,FFFFFFFF
66.58613217,15.6183462,4.48,FFFFFFFF
64.94805793,15.62770031,3.65,FFFFFFFF
67.53555351,15.63789864,5.58,FFFFFFFF
178.9188648,15.64680922,5.53,FFFFFFFF
239.112476,15.66473327,3.85,FFFFFFFF
67.66177772,15.69193829,5.47,FFFFFFFF
251.3437717,15.74541189,5.60,FFFFFFFF
119.2477871,15.79038246,5.80,FFFFFFFF
207.3695744,15.79780583,4.05,FFFFFFFF
69.78832206,15.80003442,5.08,FFFFFFFF
113.4020791,15.82669239,5.27,FFFFFFFF
309.7707025,15.83823558,5.99,FFFFFFFF
67.16531219,15.8709468,3.40,FFFFFFFF
81.94002438,15.87410386,5.52,FFFFFFFF
309.909394,15.9120527,3.77,FFFFFFFF
69.81854938,15.9180242,4.67,FFFFFFFF
107.0918432,15.93092642,5.47,FFFFFFFF
265.494326,15.95217942,5.54,FFFFFFFF
67.14346805,15.96221721,3.84,FFFFFFFF
300.875053,16.03127337,5.73,FFFFFFFF
69.53906817,16.03338888,5.78,FFFFFFFF
332.9638868,16.04059653,5.93,FFFFFFFF
77.92317268,16.04565766,5.18,FFFFFFFF
105.0659351,16.07900547,5.73,FFFFFFFF
234.1216483,16.1190982,5.93,FFFFFFFF
311.6619489,16.12462394,5.15,FFFFFFFF
311.6646583,16.12477326,4.27,FFFFFFFF
93.01365054,16.13044684,4.95,FFFFFFFF
18.53186747,16.13354221,5.97,FFFFFFFF
93.85469568,16.14320591,5.34,FFFFFFFF
108.3427792,16.15906775,5.07,FFFFFFFF
67.63987124,16.19407556,4.78,FFFFFFFF
102.457689,16.20291318,5.87,FFFFFFFF
261.131373,16.30107639,5.75,FFFFFFFF
214.9388368,16.30680118,4.84,FFFFFFFF
263.4141331,16.31770553,5.68,FFFFFFFF
67.10985479,16.35962902,4.96,FFFFFFFF
224.2986677,16.38813986,5.72,FFFFFFFF
99.42792641,16.39941482,1.93,FFFFFFFF
24.9198664,16.40588595,5.98,FFFFFFFF
220.181504,16.4183013,4.49,FFFFFFFF
144.2607944,16.43795912,5.73,FFFFFFFF
120.3761908,16.45532309,5.99,FFFFFFFF
171.4019142,16.45655059,5.58,FFFFFFFF
294.32243,16.46276921,5.67,FFFFFFFF
68.98000195,16.50976164,0.87,FFFFFFFF
85.32381426,16.53418318,4.84,FFFFFFFF
109.5233616,16.54047526,3.58,FFFFFFFF
191.6614721,16.57764912,5.12,FFFFFFFF
299.005264,16.6348159,5.71,FFFFFFFF
105.6387268,16.674465,5.86,FFFFFFFF
270.0142528,16.75094481,4.67,FFFFFFFF
151.8331395,16.76266572,3.48,FFFFFFFF
65.8541598,16.77732694,5.64,FFFFFFFF
299.4393275,16.78911537,5.54,FFFFFFFF
173.6770702,16.79691629,5.95,FFFFFFFF
343.2594946,16.84126106,5.86,FFFFFFFF
197.4495312,16.8486489,5.91,FFFFFFFF
277.7686191,16.92860639,5.76,FFFFFFFF
12.2446238,16.9411337,5.07,FFFFFFFF
27.0454279,16.95563093,5.86,FFFFFFFF
221.3104051,16.96440296,4.60,FFFFFFFF
84.26545679,17.0404091,5.53,FFFFFFFF
242.0189437,17.04699349,5.00,FFFFFFFF
83.05893591,17.05815445,5.50,FFFFFFFF
301.026938,17.07116105,5.80,FFFFFFFF
112.9515455,17.08622915,5.45,FFFFFFFF
189.243142,17.08957856,5.70,FFFFFFFF
195.290084,17.1232026,5.97,FFFFFFFF
74.34311423,17.1537068,5.51,FFFFFFFF
82.00666898,17.23924182,5.77,FFFFFFFF
327.5360166,17.28595705,5.34,FFFFFFFF
120.1971405,17.30870968,5.60,FFFFFFFF
58.29149356,17.32715595,5.97,FFFFFFFF
61.99754752,17.33992101,5.89,FFFFFFFF
326.1278772,17.35004352,4.34,FFFFFFFF
284.5614472,17.36093633,5.33,FFFFFFFF
81.10545973,17.38355205,5.00,FFFFFFFF
194.7311079,17.40936063,4.76,FFFFFFFF
23.97777176,17.43378965,5.95,FFFFFFFF
66.02372401,17.44421161,4.80,FFFFFFFF
206.8168194,17.45677436,4.50,FFFFFFFF
42.32315708,17.46434448,5.26,FFFFFFFF
295.2622238,17.47612356,4.39,FFFFFFFF
300.0137806,17.51654077,5.33,FFFFFFFF
197.4981226,17.52911621,4.32,FFFFFFFF
65.73344722,17.5425843,3.77,FFFFFFFF
347.677591,17.59443802,5.68,FFFFFFFF
100.601344,17.64551421,5.20,FFFFFFFF
123.0529535,17.64813756,4.67,FFFFFFFF
114.8691297,17.67451551,5.04,FFFFFFFF
266.7834975,17.69704078,5.61,FFFFFFFF
86.85915586,17.7291527,5.47,FFFFFFFF
105.6063403,17.7554551,5.96,FFFFFFFF
185.1795548,17.79265307,4.72,FFFFFFFF
305.0891524,17.79300261,5.82,FFFFFFFF
29.33763922,17.8175894,5.09,FFFFFFFF
240.3097749,17.81802578,5.10,FFFFFFFF
275.7041488,17.82657724,5.25,FFFFFFFF
7.01185234,17.89307501,5.01,FFFFFFFF
93.61910415,17.90637842,5.86,FFFFFFFF
66.37215593,17.92798917,4.30,FFFFFFFF
208.3039634,17.93285548,5.71,FFFFFFFF
81.79203649,17.96226766,5.40,FFFFFFFF
295.0240939,18.01393839,4.39,FFFFFFFF
44.10825985,18.02365076,5.58,FFFFFFFF
260.0786069,18.05721601,5.01,FFFFFFFF
127.8990288,18.09455771,5.33,FFFFFFFF
284.0256265,18.10579902,5.69,FFFFFFFF
237.1850359,18.1417793,4.09,FFFFFFFF
131.1712921,18.15486399,3.94,FFFFFFFF
281.7550932,18.18122968,4.34,FFFFFFFF
60.20285787,18.19406866,5.89,FFFFFFFF
278.8024564,18.20339202,5.79,FFFFFFFF
2.2597423,18.21202529,5.57,FFFFFFFF
42.13359632,18.28387012,5.83,FFFFFFFF
219.558355,18.29853624,5.90,FFFFFFFF
43.9520949,18.33167607,5.76,FFFFFFFF
125.8411315,18.33228008,5.94,FFFFFFFF
188.7823438,18.37700118,5.03,FFFFFFFF
208.6713175,18.39858742,2.68,FFFFFFFF
354.4865534,18.40062425,5.49,FFFFFFFF
172.6211703,18.40973855,5.54,FFFFFFFF
253.8426577,18.43318381,5.35,FFFFFFFF
23.704364,18.46067238,5.90,FFFFFFFF
235.4781586,18.46389861,5.80,FFFFFFFF
300.8183032,18.50104063,5.99,FFFFFFFF
116.5312238,18.51016877,4.89,FFFFFFFF
296.8469384,18.53425912,3.68,FFFFFFFF
83.3817907,18.54023092,5.67,FFFFFFFF
83.0531302,18.59424525,4.32,FFFFFFFF
76.86115023,18.64500711,4.91,FFFFFFFF
71.56993252,18.73486237,5.99,FFFFFFFF
243.8694887,18.80829264,5.72,FFFFFFFF
72.84338884,18.83994085,5.08,FFFFFFFF
161.6020297,18.89162177,5.50,FFFFFFFF
228.0178022,18.97600352,5.90,FFFFFFFF
66.23774871,19.0420923,5.97,FFFFFFFF
222.8470176,19.10063329,4.54,FFFFFFFF
358.1220507,19.12037002,5.06,FFFFFFFF
297.2443701,19.14197806,5.01,FFFFFFFF
245.480182,19.15302185,3.74,FFFFFFFF
93.71223277,19.15688949,5.20,FFFFFFFF
21.56366085,19.17232096,5.35,FFFFFFFF
67.15388879,19.18052092,3.53,FFFFFFFF
213.918114,19.18726997,-0.05,FFFFFFFF
13.64674999,19.18843611,5.80,FFFFFFFF
216.6142011,19.2268349,5.40,FFFFFFFF
21.67352916,19.24056476,5.50,FFFFFFFF
263.3451751,19.25689917,5.65,FFFFFFFF
28.38235506,19.29409264,3.88,FFFFFFFF
324.4390348,19.31857481,5.46,FFFFFFFF
282.2224015,19.32877145,5.89,FFFFFFFF
315.1154079,19.32972583,5.69,FFFFFFFF
154.934626,19.47143591,4.78,FFFFFFFF
331.8688224,19.47543631,5.74,FFFFFFFF
299.6891152,19.49209287,3.51,FFFFFFFF
32.6564251,19.50040351,5.68,FFFFFFFF
339.719242,19.52249181,5.84,FFFFFFFF
62.29125233,19.60929366,5.51,FFFFFFFF
17.45502008,19.6583854,5.57,FFFFFFFF
328.405696,19.66838008,5.69,FFFFFFFF
235.3878846,19.67050566,4.51,FFFFFFFF
90.86400112,19.69061033,5.14,FFFFFFFF
55.57893663,19.70028593,5.68,FFFFFFFF
47.90695691,19.72669777,4.35,FFFFFFFF
88.73619396,19.74962409,5.92,FFFFFFFF
293.6453665,19.77339742,5.00,FFFFFFFF
93.00557898,19.79057155,5.76,FFFFFFFF
291.3689314,19.79853912,5.14,FFFFFFFF
320.5213912,19.80435581,4.08,FFFFFFFF
327.8926481,19.82664938,5.78,FFFFFFFF
154.9923405,19.84186032,2.01,FFFFFFFF
88.0975381,19.86785634,5.96,FFFFFFFF
118.9162675,19.88406657,5.38,FFFFFFFF
291.6195278,19.89161003,5.84,FFFFFFFF
34.53144339,19.90116135,5.58,FFFFFFFF
205.1687424,19.955663,5.73,FFFFFFFF
301.2894776,19.99087704,5.09,FFFFFFFF
40.59134429,20.0115769,5.74,FFFFFFFF
272.220243,20.04528382,5.10,FFFFFFFF
261.7046968,20.08093784,5.52,FFFFFFFF
291.5551836,20.09782036,5.60,FFFFFFFF
90.9799315,20.13845865,4.64,FFFFFFFF
165.5824216,20.17974575,4.42,FFFFFFFF
3.65045047,20.2066972,4.79,FFFFFFFF
97.24079361,20.2121672,4.13,FFFFFFFF
176.9967765,20.21894121,4.50,FFFFFFFF
111.7347042,20.25758199,5.94,FFFFFFFF
324.754636,20.26545357,5.77,FFFFFFFF
25.62479083,20.27015091,5.24,FFFFFFFF
88.59618305,20.27641498,4.39,FFFFFFFF
8.14750345,20.29443334,5.38,FFFFFFFF
238.6444329,20.31086363,5.45,FFFFFFFF
76.95178565,20.41845485,5.28,FFFFFFFF
128.1771865,20.44127049,5.33,FFFFFFFF
110.4870808,20.44371648,5.09,FFFFFFFF
20.85396862,20.4689899,5.97,FFFFFFFF
247.6400175,20.47934589,5.24,FFFFFFFF
168.5267171,20.52403384,2.56,FFFFFFFF
183.0387467,20.54210573,5.60,FFFFFFFF
281.4155466,20.54712356,4.19,FFFFFFFF
267.1031356,20.56542749,5.69,FFFFFFFF
106.0272308,20.57029939,4.01,FFFFFFFF
229.6021409,20.57280967,5.68,FFFFFFFF
64.31535896,20.57874033,4.93,FFFFFFFF
44.52114653,20.66881016,5.80,FFFFFFFF
69.56599361,20.68474222,5.85,FFFFFFFF
16.98795829,20.73932115,5.56,FFFFFFFF
50.68863399,20.7421051,5.10,FFFFFFFF
125.0872189,20.74783186,5.80,FFFFFFFF
344.3660444,20.7686841,5.45,FFFFFFFF
28.65978771,20.80829949,2.64,FFFFFFFF
272.1895526,20.81457203,4.37,FFFFFFFF
65.59471274,20.82141842,5.91,FFFFFFFF
270.5960404,20.83364838,5.25,FFFFFFFF
187.4300982,20.89618496,5.68,FFFFFFFF
253.7297302,20.95848435,5.39,FFFFFFFF
237.8164298,20.97787548,4.74,FFFFFFFF
17.86330901,21.03467568,4.66,FFFFFFFF
48.72547816,21.04462873,4.87,FFFFFFFF
29.89831329,21.05860461,5.89,FFFFFFFF
189.7806569,21.06258094,5.49,FFFFFFFF
346.8693648,21.13437231,5.97,FFFFFFFF
64.85866225,21.14241058,5.50,FFFFFFFF
84.41118447,21.14259299,2.97,FFFFFFFF
50.30671225,21.14714057,5.27,FFFFFFFF
309.6303848,21.20117964,4.81,FFFFFFFF
33.19993262,21.21098318,5.23,FFFFFFFF
288.8222465,21.23209944,5.65,FFFFFFFF
193.3240451,21.24502058,4.89,FFFFFFFF
9.84206107,21.2513739,5.88,FFFFFFFF
207.4284164,21.26406422,4.92,FFFFFFFF
44.80305773,21.34044477,4.63,FFFFFFFF
175.1962732,21.35284143,5.26,FFFFFFFF
289.0543316,21.39044277,4.76,FFFFFFFF
306.4188495,21.40966274,5.68,FFFFFFFF
283.0684694,21.42516648,5.43,FFFFFFFF
9.98147468,21.4385644,5.36,FFFFFFFF
111.9349769,21.44554856,5.20,FFFFFFFF
181.0690669,21.45916332,5.89,FFFFFFFF
16.42365838,21.46547318,5.55,FFFFFFFF
130.8217213,21.46859609,4.66,FFFFFFFF
16.42053152,21.4732162,5.33,FFFFFFFF
247.555257,21.4896485,2.78,FFFFFFFF
64.59642362,21.57937928,5.64,FFFFFFFF
121.9410051,21.58197937,5.30,FFFFFFFF
75.77376699,21.5900617,4.62,FFFFFFFF
270.3766789,21.59568814,4.26,FFFFFFFF
67.00300662,21.62000558,5.72,FFFFFFFF
209.6622033,21.69632104,5.76,FFFFFFFF
331.9597195,21.70309155,5.79,FFFFFFFF
76.98097847,21.70483596,5.84,FFFFFFFF
102.8877073,21.76123162,5.28,FFFFFFFF
275.9240282,21.77034249,3.85,FFFFFFFF
64.90286245,21.77359174,5.34,FFFFFFFF
188.7839742,21.88143144,5.86,FFFFFFFF
81.9086835,21.93698219,4.88,FFFFFFFF
150.7039958,21.9492707,5.68,FFFFFFFF
275.0745983,21.9614409,4.92,FFFFFFFF
39.70416245,21.96144509,5.45,FFFFFFFF
110.0307889,21.98233941,3.50,FFFFFFFF
61.33395641,22.00922152,5.90,FFFFFFFF
137.3397248,22.04544728,5.16,FFFFFFFF
61.17357446,22.0820679,4.36,FFFFFFFF
256.5754525,22.08424707,5.56,FFFFFFFF
79.81912416,22.09669104,4.96,FFFFFFFF
322.248988,22.179404,5.84,FFFFFFFF
92.38517315,22.19027415,5.93,FFFFFFFF
247.8059904,22.19543891,5.76,FFFFFFFF
66.35393596,22.2001124,5.27,FFFFFFFF
271.507953,22.21889206,4.96,FFFFFFFF
218.1359248,22.25996072,5.91,FFFFFFFF
27.53575113,22.2753566,5.83,FFFFFFFF
66.34207825,22.29398098,4.21,FFFFFFFF
314.5681367,22.32591754,5.30,FFFFFFFF
268.9617159,22.46422113,5.62,FFFFFFFF
59.21680322,22.47825021,5.62,FFFFFFFF
205.259822,22.49583157,5.63,FFFFFFFF
353.3670321,22.49881721,5.33,FFFFFFFF
93.71956952,22.50682376,3.31,FFFFFFFF
95.73996302,22.51385027,2.87,FFFFFFFF
297.7670568,22.61008676,4.90,FFFFFFFF
196.5941006,22.61629063,5.53,FFFFFFFF
188.7129908,22.62918961,4.80,FFFFFFFF
255.2422542,22.6321519,5.69,FFFFFFFF
121.5766647,22.63551163,5.96,FFFFFFFF
283.6870048,22.64507357,4.57,FFFFFFFF
31.64130188,22.64840404,5.03,FFFFFFFF
240.5737045,22.80439543,4.82,FFFFFFFF
66.57664484,22.81369394,4.28,FFFFFFFF
326.5181607,22.94888549,5.29,FFFFFFFF
70.56126452,22.95697545,4.27,FFFFFFFF
261.0275616,22.96037466,5.70,FFFFFFFF
142.9301682,22.96806545,4.32,FFFFFFFF
66.82269876,22.99636881,5.53,FFFFFFFF
115.2438452,23.01855829,5.93,FFFFFFFF
289.4318137,23.02554904,5.46,FFFFFFFF
168.8010129,23.09552528,4.56,FFFFFFFF
299.7940949,23.10127381,5.68,FFFFFFFF
154.3116693,23.10645604,5.81,FFFFFFFF
92.4332724,23.11346966,5.75,FFFFFFFF
160.8542911,23.18838442,5.08,FFFFFFFF
91.0300689,23.26363207,4.16,FFFFFFFF
275.5362217,23.28498721,5.41,FFFFFFFF
351.3444225,23.40401243,4.42,FFFFFFFF
154.1725181,23.4173284,3.43,FFFFFFFF
14.30178237,23.41775997,4.40,FFFFFFFF
57.08668426,23.42136355,5.44,FFFFFFFF
31.79285757,23.46277743,2.01,FFFFFFFF
242.9085383,23.49482992,5.74,FFFFFFFF
154.1350707,23.50301282,5.95,FFFFFFFF
303.8759885,23.50892242,5.18,FFFFFFFF
341.6326766,23.56567939,3.97,FFFFFFFF
28.96263355,23.57734317,5.76,FFFFFFFF
29.48239763,23.5960961,4.79,FFFFFFFF
103.0000489,23.60174256,5.68,FFFFFFFF
278.8766451,23.6055287,5.62,FFFFFFFF
301.7224912,23.61442409,5.08,FFFFFFFF
278.1922786,23.61677633,5.88,FFFFFFFF
13.74174956,23.62844595,5.46,FFFFFFFF
322.4869986,23.63882922,4.52,FFFFFFFF
309.6457851,23.68050731,5.91,FFFFFFFF
350.1592632,23.7403592,4.58,FFFFFFFF
258.9229017,23.74270442,5.99,FFFFFFFF
146.4629267,23.77427792,2.97,FFFFFFFF
201.2778535,23.85443816,5.75,FFFFFFFF
320.2676623,23.85625829,5.58,FFFFFFFF
277.3987933,23.86620645,5.87,FFFFFFFF
222.5654951,23.91176538,5.86,FFFFFFFF
184.0856467,23.94542332,4.93,FFFFFFFF
56.58150135,23.94846207,4.14,FFFFFFFF
74.45268983,23.94858492,5.79,FFFFFFFF
125.1339555,24.02235699,5.92,FFFFFFFF
83.86300222,24.03963793,5.37,FFFFFFFF
57.29054669,24.05352412,3.62,FFFFFFFF
298.3653368,24.07952568,4.57,FFFFFFFF
127.8773802,24.08121618,5.71,FFFFFFFF
56.87110065,24.10524193,2.85,FFFFFFFF
61.09030699,24.1060264,5.46,FFFFFFFF
187.362724,24.10892077,5.47,FFFFFFFF
56.21884811,24.1134484,3.72,FFFFFFFF
309.6329511,24.11597742,5.06,FFFFFFFF
108.1099496,24.12870291,5.85,FFFFFFFF
57.29668368,24.13682565,5.05,FFFFFFFF
33.1563008,24.16779356,5.96,FFFFFFFF
105.6032693,24.21544652,5.20,FFFFFFFF
286.659837,24.25075812,5.78,FFFFFFFF
77.02759284,24.26518765,5.50,FFFFFFFF
11.83495908,24.26737703,4.08,FFFFFFFF
320.9947505,24.27409155,5.70,FFFFFFFF
56.20084227,24.28957712,5.45,FFFFFFFF
264.3795775,24.3099689,5.76,FFFFFFFF
298.6294221,24.31939041,5.56,FFFFFFFF
265.8401616,24.32764591,5.73,FFFFFFFF
56.45663804,24.36785796,3.87,FFFFFFFF
147.9709358,24.3957937,5.29,FFFFFFFF
116.1119524,24.39812929,3.57,FFFFFFFF
92.88460504,24.42037914,5.83,FFFFFFFF
