ra,dec,constellation
197.477277,+31.333397,COM
198.470138,+31.336984,COM
199.463034,+31.340772,COM
200.207733,+31.343743,COM
200.213249,+30.343754,COM
200.218652,+29.343765,COM
200.223951,+28.343776,COM
200.226563,+27.843782,COM
200.475033,+27.844798,COM
201.468935,+27.848987,COM
202.462875,+27.853374,COM
203.456855,+27.857956,COM
203.95386,+27.860320,COM
203.95692,+27.360327,COM
203.962959,+26.360342,COM
203.968893,+25.360356,COM
203.974731,+24.360370,COM
203.980476,+23.360384,COM
203.986137,+22.360397,COM
203.991716,+21.360411,COM
203.997219,+20.360424,COM
204.002652,+19.360437,COM
204.008019,+18.360450,COM
204.013323,+17.360463,COM
204.01857,+16.360475,COM
204.023763,+15.360488,COM
204.028908,+14.360500,COM
203.530376,+14.358129,COM
202.533329,+14.353532,COM
201.5363,+14.349132,COM
200.539289,+14.344930,COM
199.542296,+14.340927,COM
198.545317,+14.337124,COM
197.548357,+14.333522,COM
196.551411,+14.330122,COM
195.554478,+14.326926,COM
194.557559,+14.323935,COM
194.059104,+14.322516,COM
194.062068,+13.322520,COM
193.563507,+13.321152,COM
192.566391,+13.318572,COM
191.569286,+13.316198,COM
190.572188,+13.314032,COM
189.575099,+13.312075,COM
188.578017,+13.310326,COM
187.580942,+13.308787,COM
186.583872,+13.307457,COM
185.586807,+13.306338,COM
184.589747,+13.305430,COM
183.592688,+13.304733,COM
182.595632,+13.304247,COM
181.598579,+13.303972,COM
180.601524,+13.303908,COM
269.625492,-37.017462,CRA
270.125529,-37.011388,CRA
271.125483,-36.999240,CRA
272.125277,-36.987092,CRA
273.124913,-36.974950,CRA
274.124388,-36.962816,CRA
275.123705,-36.950694,CRA
276.122862,-36.938588,CRA
277.121862,-36.926502,CRA
278.120705,-36.914440,CRA
279.11939,-36.902404,CRA
280.117917,-36.890399,CRA
281.11629,-36.878428,CRA
282.114506,-36.866495,CRA
283.112568,-36.854604,CRA
284.110475,-36.842757,CRA
285.10823,-36.830960,CRA
286.10583,-36.819214,CRA
287.103281,-36.807525,CRA
288.10058,-36.795895,CRA
289.097729,-36.784328,CRA
289.596248,-36.778569,CRA
289.614467,-37.778464,CRA
289.633185,-38.778356,CRA
289.652436,-39.778245,CRA
289.672256,-40.778130,CRA
289.69268,-41.778012,CRA
289.713752,-42.777891,CRA
289.735515,-43.777765,CRA
289.758018,-44.777636,CRA
289.769565,-45.277569,CRA
289.27157,-45.283322,CRA
288.27543,-45.294878,CRA
287.27909,-45.306497,CRA
286.282544,-45.318177,CRA
285.285795,-45.329912,CRA
284.28884,-45.341701,CRA
283.291677,-45.353539,CRA
282.294308,-45.365422,CRA
281.296728,-45.377348,CRA
280.29894,-45.389312,CRA
279.30094,-45.401311,CRA
278.30273,-45.413342,CRA
277.304306,-45.425400,CRA
276.30567,-45.437482,CRA
275.30682,-45.449584,CRA
274.307756,-45.461703,CRA
273.308478,-45.473835,CRA
272.308985,-45.485976,CRA
271.309276,-45.498123,CRA
270.309351,-45.510272,CRA
269.809308,-45.516346,CRA
269.79705,-45.016420,CRA
269.773164,-44.016565,CRA
269.75007,-43.016706,CRA
269.727717,-42.016841,CRA
269.706054,-41.016973,CRA
269.68504,-40.017101,CRA
269.664633,-39.017224,CRA
269.644796,-38.017345,CRA
229.099545,+25.538063,CRB
229.088265,+26.538012,CRB
229.076787,+27.537959,CRB
229.065098,+28.537906,CRB
229.053185,+29.537852,CRB
229.041033,+30.537796,CRB
229.02863,+31.537740,CRB
229.015956,+32.537682,CRB
229.26465,+32.539951,CRB
230.259486,+32.549115,CRB
231.254423,+32.558415,CRB
232.249461,+32.567850,CRB
232.747019,+32.572617,CRB
232.73333,+33.572551,CRB
232.719318,+34.572484,CRB
232.704968,+35.572415,CRB
232.690253,+36.572344,CRB
232.675152,+37.572272,CRB
232.659641,+38.572197,CRB
232.64369,+39.572120,CRB
233.140569,+39.576913,CRB
234.134427,+39.586595,CRB
235.128425,+39.596402,CRB
236.12256,+39.606332,CRB
237.116838,+39.616382,CRB
237.36543,+39.618913,CRB
238.111259,+39.626550,CRB
239.105825,+39.636831,CRB
240.100537,+39.647223,CRB
241.095398,+39.657722,CRB
242.090409,+39.668326,CRB
243.085571,+39.679032,CRB
244.080887,+39.689835,CRB
245.076357,+39.700734,CRB
246.071984,+39.711724,CRB
246.090444,+38.711826,CRB
246.108395,+37.711925,CRB
246.125867,+36.712022,CRB
246.14289,+35.712117,CRB
246.159492,+34.712209,CRB
246.175697,+33.712298,CRB
246.191527,+32.712386,CRB
246.207009,+31.712472,CRB
246.222159,+30.712556,CRB
246.236999,+29.712638,CRB
246.251546,+28.712719,CRB
246.265817,+27.712798,CRB
246.27983,+26.712875,CRB
245.282487,+26.701867,CRB
244.285241,+26.690949,CRB
243.786652,+26.685525,CRB
243.800132,+25.685599,CRB
243.301506,+25.680198,CRB
242.304321,+25.669471,CRB
241.805763,+25.664146,CRB
241.307225,+25.658845,CRB
240.310215,+25.648323,CRB
239.313293,+25.637909,CRB
238.316454,+25.627604,CRB
237.319699,+25.617414,CRB
236.323028,+25.607339,CRB
235.326438,+25.597385,CRB
234.329931,+25.587553,CRB
233.333502,+25.577847,CRB
232.337153,+25.568269,CRB
231.34088,+25.558822,CRB
230.344685,+25.549510,CRB
229.348564,+25.540335,CRB
194.133086,-11.677381,CRV
194.136012,-12.677377,CRV
194.138959,-13.677372,CRV
194.141933,-14.677368,CRV
194.144934,-15.677364,CRV
194.147964,-16.677360,CRV
194.151026,-17.677356,CRV
194.154122,-18.677351,CRV
194.157255,-19.677347,CRV
194.160428,-20.677342,CRV
194.163642,-21.677338,CRV
194.166902,-22.677333,CRV
193.664466,-22.678712,CRV
192.659582,-22.681312,CRV
191.654676,-22.683705,CRV
190.649756,-22.685888,CRV
190.398522,-22.686401,CRV
190.400907,-23.686398,CRV
190.40333,-24.686396,CRV
190.404555,-25.186395,CRV
189.650382,-25.187856,CRV
188.644802,-25.189619,CRV
187.639209,-25.191171,CRV
186.633603,-25.192512,CRV
185.627987,-25.193641,CRV
184.622361,-25.194557,CRV
183.616728,-25.195260,CRV
182.611092,-25.195750,CRV
181.605452,-25.196028,CRV
180.59981,-25.196092,CRV
179.594168,-25.195943,CRV
179.091348,-25.195788,CRV
179.091567,-24.695788,CRV
179.092001,-23.695788,CRV
179.092427,-22.695788,CRV
179.092847,-21.695788,CRV
179.093262,-20.695788,CRV
179.09367,-19.695788,CRV
179.094075,-18.695789,CRV
179.094474,-17.695789,CRV
179.094869,-16.695789,CRV
179.09526,-15.695789,CRV
179.095647,-14.695789,CRV
179.09603,-13.695789,CRV
179.096411,-12.695789,CRV
179.096787,-11.695789,CRV
179.598008,-11.695943,CRV
180.600449,-11.696092,CRV
181.602889,-11.696028,CRV
182.605331,-11.695752,CRV
183.607769,-11.695263,CRV
184.610207,-11.694562,CRV
185.61264,-11.693649,CRV
186.615069,-11.692524,CRV
187.617495,-11.691187,CRV
188.619913,-11.689640,CRV
189.622327,-11.687882,CRV
190.624732,-11.685914,CRV
191.627132,-11.683736,CRV
192.62952,-11.681350,CRV
193.6319,-11.678756,CRV
162.82712,-06.662171,CRT
163.578078,-06.664926,CRT
164.579364,-06.668422,CRT
165.580658,-06.671713,CRT
166.581959,-06.674800,CRT
167.583267,-06.677681,CRT
168.58458,-06.680355,CRT
169.5859,-06.682822,CRT
170.587226,-06.685081,CRT
171.588555,-06.687130,CRT
172.589891,-06.688970,CRT
173.591227,-06.690600,CRT
174.342234,-06.691684,CRT
174.592571,-06.692020,CRT
175.593915,-06.693228,CRT
176.595263,-06.694224,CRT
177.596612,-06.695009,CRT
178.597962,-06.695582,CRT
179.098638,-06.695789,CRT
179.098272,-07.695789,CRT
179.097903,-08.695789,CRT
179.097534,-09.695789,CRT
179.097162,-10.695789,CRT
179.096787,-11.695789,CRT
179.096411,-12.695789,CRT
179.09603,-13.695789,CRT
179.095647,-14.695789,CRT
179.09526,-15.695789,CRT
179.094869,-16.695789,CRT
179.094474,-17.695789,CRT
179.094075,-18.695789,CRT
179.09367,-19.695788,CRT
179.093262,-20.695788,CRT
179.092847,-21.695788,CRT
179.092427,-22.695788,CRT
179.092001,-23.695788,CRT
179.091567,-24.695788,CRT
179.091348,-25.195788,CRT
178.588529,-25.195580,CRT
177.582893,-25.195005,CRT
176.577264,-25.194216,CRT
175.571642,-25.193215,CRT
174.566029,-25.192002,CRT
173.560428,-25.190577,CRT
172.55484,-25.188940,CRT
171.549267,-25.187092,CRT
170.543709,-25.185034,CRT
169.538172,-25.182766,CRT
168.532653,-25.180289,CRT
167.527157,-25.177603,CRT
166.521684,-25.174710,CRT
165.516237,-25.171611,CRT
164.510817,-25.168306,CRT
164.008119,-25.166576,CRT
164.01024,-24.666580,CRT
164.014436,-23.666587,CRT
164.018565,-22.666594,CRT
164.022636,-21.666601,CRT
164.02665,-20.666608,CRT
164.030613,-19.666615,CRT
163.528574,-19.664837,CRT
162.775527,-19.662075,CRT
162.779723,-18.662083,CRT
162.78387,-17.662090,CRT
162.787971,-16.662098,CRT
162.79203,-15.662106,CRT
162.796048,-14.662113,CRT
162.800031,-13.662121,CRT
162.803981,-12.662128,CRT
162.807899,-11.662135,CRT
162.811788,-10.662143,CRT
162.815654,-09.662150,CRT
162.819495,-08.662157,CRT
162.823316,-07.662164,CRT
179.0708,-55.695784,CRU
179.579663,-55.695941,CRU
180.597394,-55.696092,CRU
181.615128,-55.696027,CRU
182.632856,-55.695746,CRU
183.650572,-55.695250,CRU
184.668275,-55.694538,CRU
185.685954,-55.693611,CRU
186.703607,-55.692469,CRU
187.721225,-55.691113,CRU
188.738805,-55.689542,CRU
189.756339,-55.687757,CRU
190.773824,-55.685759,CRU
191.791253,-55.683549,CRU
192.808619,-55.681127,CRU
193.825919,-55.678494,CRU
194.33454,-55.677099,CRU
194.343563,-56.677086,CRU
194.353077,-57.677073,CRU
194.363132,-58.677059,CRU
194.37378,-59.677044,CRU
194.385082,-60.677028,CRU
194.397111,-61.677012,CRU
194.409945,-62.676994,CRU
194.423676,-63.676975,CRU
194.438411,-64.676954,CRU
193.92596,-64.678360,CRU
192.900975,-64.681013,CRU
191.875892,-64.683453,CRU
190.850718,-64.685680,CRU
189.825462,-64.687693,CRU
188.800131,-64.689491,CRU
187.774734,-64.691074,CRU
186.74928,-64.692441,CRU
185.723777,-64.693592,CRU
184.698233,-64.694526,CRU
183.672657,-64.695244,CRU
182.647056,-64.695744,CRU
181.621441,-64.696026,CRU
180.595819,-64.696092,CRU
179.570199,-64.695940,CRU
179.057393,-64.695782,CRU
179.059295,-63.695782,CRU
179.061068,-62.695783,CRU
179.062723,-61.695783,CRU
179.064276,-60.695783,CRU
179.065736,-59.695783,CRU
179.06711,-58.695784,CRU
179.068407,-57.695784,CRU
179.069636,-56.695784,CRU
290.132666,+27.732407,CYG
290.125332,+28.232365,CYG
290.110454,+29.232280,CYG
290.095281,+30.232193,CYG
290.220565,+30.233626,CYG
291.222905,+30.245048,CYG
291.598812,+30.249312,CYG
291.583473,+31.249225,CYG
291.567806,+32.249136,CYG
291.55179,+33.249046,CYG
291.535403,+34.248953,CYG
291.518622,+35.248858,CYG
291.501422,+36.248760,CYG
291.492656,+36.748711,CYG
292.119642,+36.755799,CYG
292.110798,+37.255749,CYG
292.092751,+38.255647,CYG
292.074201,+39.255543,CYG
292.055114,+40.255435,CYG
292.035455,+41.255324,CYG
292.015184,+42.255210,CYG
291.99426,+43.255092,CYG
291.983538,+43.755031,CYG
290.979506,+43.743666,CYG
289.975665,+43.732226,CYG
288.972018,+43.720717,CYG
288.470268,+43.714937,CYG
288.459135,+44.214873,CYG
288.436292,+45.214741,CYG
288.412629,+46.214605,CYG
288.388091,+47.214463,CYG
288.375471,+47.714391,CYG
287.87352,+47.708592,CYG
287.120697,+47.699864,CYG
287.107752,+48.199789,CYG
287.081085,+49.199634,CYG
287.053317,+50.199473,CYG
287.024361,+51.199305,CYG
286.994121,+52.199129,CYG
286.962488,+53.198945,CYG
286.929345,+54.198753,CYG
286.894557,+55.198551,CYG
286.876502,+55.698446,CYG
287.630229,+55.707185,CYG
288.635464,+55.718782,CYG
289.640998,+55.730313,CYG
290.646831,+55.741776,CYG
291.652962,+55.753167,CYG
291.904541,+55.756003,CYG
291.886529,+56.255901,CYG
291.849054,+57.255690,CYG
291.809489,+58.255468,CYG
292.564805,+58.263952,CYG
293.572175,+58.275194,CYG
294.579869,+58.286354,CYG
295.587882,+58.297428,CYG
296.596212,+58.308412,CYG
297.100496,+58.313870,CYG
297.060225,+59.313653,CYG
297.039191,+59.813539,CYG
297.543812,+59.818976,CYG
298.553304,+59.829776,CYG
299.563127,+59.840477,CYG
300.573276,+59.851075,CYG
301.583751,+59.861567,CYG
302.594547,+59.871948,CYG
303.605661,+59.882217,CYG
304.617092,+59.892370,CYG
305.628833,+59.902403,CYG
306.640884,+59.912314,CYG
307.653239,+59.922099,CYG
308.665896,+59.931756,CYG
308.716538,+59.932235,CYG
308.697402,+60.432145,CYG
308.660748,+61.348638,CYG
309.623784,+61.357690,CYG
309.659964,+60.441192,CYG
309.697178,+59.441366,CYG
309.732252,+58.441530,CYG
309.76539,+57.441684,CYG
309.796764,+56.441831,CYG
309.826528,+55.441970,CYG
309.831344,+55.275325,CYG
310.842429,+55.284695,CYG
311.853758,+55.293926,CYG
312.865322,+55.303017,CYG
313.87712,+55.311964,CYG
314.88915,+55.320764,CYG
315.901406,+55.329415,CYG
316.913885,+55.337914,CYG
317.926583,+55.346258,CYG
318.939495,+55.354445,CYG
319.952621,+55.362472,CYG
320.965953,+55.370336,CYG
321.979488,+55.378035,CYG
322.993222,+55.385567,CYG
324.007152,+55.392929,CYG
325.021272,+55.400119,CYG
326.035577,+55.407135,CYG
327.050064,+55.413973,CYG
328.064729,+55.420633,CYG
329.079566,+55.427112,CYG
330.094571,+55.433408,CYG
330.602133,+55.436487,CYG
330.617397,+54.603199,CYG
330.63491,+53.603252,CYG
330.639157,+53.353265,CYG
330.651611,+52.603302,CYG
330.667567,+51.603350,CYG
330.682836,+50.603396,CYG
330.697468,+49.603440,CYG
330.711513,+48.603483,CYG
330.725013,+47.603523,CYG
330.738006,+46.603562,CYG
330.750528,+45.603600,CYG
330.762612,+44.603636,CYG
330.257475,+44.600572,CYG
329.878641,+44.598244,CYG
329.881676,+44.348254,CYG
329.376633,+44.345110,CYG
329.385713,+43.595138,CYG
329.397474,+42.595175,CYG
329.408864,+41.595211,CYG
329.419905,+40.595245,CYG
329.430623,+39.595279,CYG
329.441034,+38.595311,CYG
329.451159,+37.595343,CYG
329.461016,+36.595374,CYG
329.335062,+36.594583,CYG
328.327485,+36.588151,CYG
327.319994,+36.581538,CYG
327.33018,+35.581572,CYG
327.340113,+34.581605,CYG
327.349812,+33.581637,CYG
327.359288,+32.581669,CYG
327.368555,+31.581699,CYG
327.377623,+30.581730,CYG
327.386508,+29.581759,CYG
327.395219,+28.581788,CYG
326.3898,+28.575011,CYG
325.384449,+28.568058,CYG
324.379167,+28.560931,CYG
323.373954,+28.553632,CYG
322.620093,+28.548047,CYG
322.368815,+28.546165,CYG
321.363749,+28.538530,CYG
320.358757,+28.530731,CYG
319.353843,+28.522770,CYG
318.349008,+28.514648,CYG
317.344251,+28.506370,CYG
316.339577,+28.497937,CYG
315.334984,+28.489352,CYG
315.08385,+28.487183,CYG
315.072534,+29.487134,CYG
314.319018,+29.480568,CYG
313.314406,+29.471685,CYG
312.309887,+29.462658,CYG
311.305458,+29.453491,CYG
310.301123,+29.444185,CYG
309.296882,+29.434743,CYG
308.292737,+29.425169,CYG
307.288688,+29.415465,CYG
306.284737,+29.405635,CYG
305.280887,+29.395681,CYG
304.277136,+29.385607,CYG
303.273488,+29.375415,CYG
302.269941,+29.365109,CYG
301.266498,+29.354692,CYG
300.26316,+29.344167,CYG
299.259927,+29.333538,CYG
298.256801,+29.322807,CYG
297.253782,+29.311978,CYG
296.250872,+29.301054,CYG
296.265117,+28.301132,CYG
296.272139,+27.801171,CYG
295.269509,+27.790158,CYG
294.266982,+27.779056,CYG
293.264559,+27.767870,CYG
292.262241,+27.756603,CYG
291.26003,+27.745259,CYG
290.257922,+27.733840,CYG
309.579921,+02.436083,DEL
308.579676,+02.426546,DEL
307.579439,+02.416880,DEL
306.579209,+02.407086,DEL
306.079098,+02.402142,DEL
306.069158,+03.402093,DEL
306.059196,+04.402044,DEL
306.049208,+05.401994,DEL
306.039186,+06.401944,DEL
306.029125,+07.401895,DEL
306.019019,+08.401844,DEL
306.013947,+08.901819,DEL
305.513437,+08.896841,DEL
304.512442,+08.886795,DEL
303.636597,+08.877907,DEL
303.631367,+09.377881,DEL
303.620859,+10.377827,DEL
303.610284,+11.377773,DEL
303.599636,+12.377719,DEL
303.588905,+13.377664,DEL
303.578085,+14.377609,DEL
303.567167,+15.377553,DEL
303.55891,+16.127511,DEL
304.435529,+16.136406,DEL
305.186949,+16.143959,DEL
305.184234,+16.393946,DEL
305.173305,+17.393891,DEL
305.162254,+18.393836,DEL
305.151077,+19.393780,DEL
305.139759,+20.393723,DEL
305.134046,+20.893695,DEL
305.384684,+20.896199,DEL
306.387276,+20.906140,DEL
307.389938,+20.915958,DEL
308.392663,+20.925649,DEL
309.395457,+20.935210,DEL
309.896877,+20.939941,DEL
309.902249,+20.439966,DEL
309.907586,+19.939991,DEL
310.408946,+19.944688,DEL
311.411714,+19.953979,DEL
312.41454,+19.963132,DEL
313.417427,+19.972144,DEL
314.420372,+19.981012,DEL
315.423374,+19.989733,DEL
316.426433,+19.998305,DEL
317.178762,+20.004634,DEL
317.183478,+19.504654,DEL
317.192825,+18.504693,DEL
317.202063,+17.504732,DEL
317.2112,+16.504770,DEL
317.220243,+15.504808,DEL
317.229198,+14.504845,DEL
317.238074,+13.504882,DEL
317.246874,+12.504919,DEL
317.248334,+12.338258,DEL
316.496954,+12.331937,DEL
315.495144,+12.323376,DEL
314.618589,+12.315762,DEL
314.626205,+11.482462,DEL
314.635284,+10.482502,DEL
314.644307,+09.482542,DEL
314.653275,+08.482581,DEL
314.662197,+07.482620,DEL
314.671078,+06.482659,DEL
314.54597,+06.481563,DEL
314.045531,+06.477156,DEL
314.054469,+05.477196,DEL
314.063379,+04.477235,DEL
314.072264,+03.477274,DEL
314.081129,+02.477314,DEL
313.580987,+02.472873,DEL
312.580708,+02.463885,DEL
311.580438,+02.454755,DEL
310.580175,+02.445487,DEL
58.31883,-52.796845,DOR
58.323524,-52.630203,DOR
58.350959,-51.630345,DOR
58.377208,-50.630481,DOR
58.873229,-50.635622,DOR
59.865431,-50.645988,DOR
60.857852,-50.656462,DOR
61.85049,-50.667042,DOR
62.098685,-50.669703,DOR
62.124846,-49.669843,DOR
62.149955,-48.669978,DOR
62.894991,-48.678002,DOR
63.888555,-48.688787,DOR
64.882331,-48.699667,DOR
65.876319,-48.710640,DOR
66.870524,-48.721701,DOR
67.864946,-48.732848,DOR
68.362238,-48.738452,DOR
68.335755,-49.738303,DOR
68.308158,-50.738147,DOR
68.279357,-51.737984,DOR
68.249253,-52.737814,DOR
68.217735,-53.737636,DOR
68.71455,-53.743255,DOR
69.708381,-53.754552,DOR
70.702476,-53.765924,DOR
71.69684,-53.777368,DOR
72.691473,-53.788882,DOR
73.686378,-53.800462,DOR
74.681556,-53.812103,DOR
75.67701,-53.823803,DOR
75.642377,-54.823599,DOR
75.605985,-55.823385,DOR
75.567674,-56.823159,DOR
75.547742,-57.323042,DOR
76.542843,-57.334790,DOR
77.538261,-57.346590,DOR
78.533997,-57.358438,DOR
79.530054,-57.370331,DOR
80.526434,-57.382266,DOR
81.523136,-57.394238,DOR
82.520162,-57.406245,DOR
83.018797,-57.412260,DOR
82.997712,-57.912132,DOR
82.953726,-58.911867,DOR
82.907118,-59.911586,DOR
82.857615,-60.911287,DOR
83.356116,-60.917307,DOR
84.3534,-60.929366,DOR
85.351062,-60.941450,DOR
86.349101,-60.953553,DOR
87.347518,-60.965673,DOR
88.346316,-60.977805,DOR
89.345496,-60.989947,DOR
90.345057,-61.002094,DOR
90.291681,-62.001770,DOR
90.234683,-63.001424,DOR
90.173641,-64.001053,DOR
91.173513,-64.013201,DOR
92.173818,-64.025349,DOR
93.174561,-64.037491,DOR
94.175738,-64.049624,DOR
95.177352,-64.061745,DOR
96.179403,-64.073850,DOR
97.181889,-64.085935,DOR
98.184813,-64.097996,DOR
98.937293,-64.107024,DOR
98.872119,-65.106634,DOR
98.801853,-66.106213,DOR
98.725827,-67.105757,DOR
98.643248,-68.105262,DOR
98.553173,-69.104723,DOR
98.454473,-70.104131,DOR
97.701339,-70.095093,DOR
96.697674,-70.083020,DOR
95.694597,-70.070925,DOR
94.692105,-70.058812,DOR
93.6902,-70.046685,DOR
92.688879,-70.034547,DOR
91.688142,-70.022401,DOR
90.68799,-70.010253,DOR
89.688422,-69.998105,DOR
88.689434,-69.985961,DOR
87.691026,-69.973825,DOR
86.693196,-69.961700,DOR
85.695945,-69.949591,DOR
84.699267,-69.937500,DOR
83.703162,-69.925432,DOR
82.707629,-69.913390,DOR
81.712664,-69.901377,DOR
80.718264,-69.889398,DOR
79.724427,-69.877456,DOR
78.731151,-69.865554,DOR
77.738432,-69.853697,DOR
76.746266,-69.841886,DOR
75.754652,-69.830127,DOR
74.763584,-69.818423,DOR
73.77306,-69.806776,DOR
72.783075,-69.795191,DOR
71.793627,-69.783671,DOR
70.804712,-69.772220,DOR
69.816323,-69.760839,DOR
68.828457,-69.749534,DOR
68.581572,-69.746720,DOR
68.672285,-68.747237,DOR
68.755208,-67.747709,DOR
68.794069,-67.247930,DOR
68.831348,-66.748142,DOR
68.901546,-65.748542,DOR
68.96651,-64.748912,DOR
69.026838,-63.749255,DOR
69.083043,-62.749575,DOR
69.135564,-61.749874,DOR
69.184782,-60.750154,DOR
69.231024,-59.750417,DOR
69.27458,-58.750665,DOR
68.530234,-58.742211,DOR
67.538052,-58.731009,DOR
66.546183,-58.719890,DOR
65.554627,-58.708857,DOR
65.594562,-57.709078,DOR
65.632352,-56.709288,DOR
65.650502,-56.209388,DOR
64.65843,-56.198436,DOR
63.666639,-56.187577,DOR
62.675123,-56.176814,DOR
61.68388,-56.166150,DOR
60.692908,-56.155588,DOR
60.709783,-55.655677,DOR
60.742277,-54.655850,DOR
60.77321,-53.656014,DOR
60.797886,-52.822811,DOR
59.806089,-52.812343,DOR
58.814525,-52.801984,DOR
140.61539,+72.974143,DRA
140.663906,+73.473947,DRA
140.77004,+74.473518,DRA
140.890397,+75.473031,DRA
141.02813,+76.472475,DRA
141.1874,+77.471831,DRA
141.373803,+78.471077,DRA
141.595062,+79.470183,DRA
141.862134,+80.469103,DRA
142.191096,+81.467773,DRA
142.659324,+81.464002,DRA
143.595213,+81.456577,DRA
144.530361,+81.449310,DRA
145.464783,+81.442203,DRA
146.398499,+81.435258,DRA
147.331527,+81.428475,DRA
148.263885,+81.421858,DRA
149.195591,+81.415408,DRA
150.126662,+81.409125,DRA
151.057117,+81.403013,DRA
151.986975,+81.397071,DRA
152.916254,+81.391303,DRA
153.844973,+81.385708,DRA
154.773147,+81.380289,DRA
155.700798,+81.375046,DRA
156.627944,+81.369982,DRA
157.5546,+81.365097,DRA
158.480789,+81.360393,DRA
159.406527,+81.355870,DRA
160.331832,+81.351530,DRA
161.256725,+81.347373,DRA
162.181221,+81.343402,DRA
163.105341,+81.339616,DRA
162.947228,+80.339932,DRA
162.818517,+79.340189,DRA
163.756902,+79.336533,DRA
164.694999,+79.333068,DRA
165.632823,+79.329793,DRA
166.570389,+79.326710,DRA
167.507715,+79.323820,DRA
168.444815,+79.321124,DRA
169.381704,+79.318621,DRA
170.3184,+79.316314,DRA
171.254919,+79.314201,DRA
172.191275,+79.312284,DRA
173.127483,+79.310564,DRA
174.063563,+79.309040,DRA
174.531558,+79.308352,DRA
174.49386,+78.308379,DRA
174.462025,+77.308401,DRA
174.434772,+76.308421,DRA
174.909944,+76.307772,DRA
175.860229,+76.306626,DRA
176.810448,+76.305680,DRA
177.760611,+76.304935,DRA
